"","Date","Canada_1","Canada_total","Canada_recover","Canada_death","Date_a","Australia_1","Australia_total","Australia_recover","Australia_death","Date_b","Germany_1","Germany_total","Germany_recover","Germany_death","Date_c","Finland_1","Finland_total","Finland_recover","Finland_death","Date_d","Israel_1","Israel_total","Israel_recover","Israel_death","population_Canada","susceptible_Canada","infected_Canada","removed_Canada","population_Australia","susceptible_Australia","infected_Australia","removed_Australia","population_Germany","susceptible_Germany","infected_Germany","removed_Germany","population_Finland","susceptible_Finland","infected_Finland","removed_Finland","population_Israel","susceptible_Israel","infected_Israel","removed_Israel","day"
"325","2020-12-11","Canada","452543","367837","13355","2020-12-11","Australia","28025","22480","908","2020-12-11","Germany","1314309","966238","21567","2020-12-11","Finland","30073","20000","453","2020-12-11","Israel","353269","333900","2969",37742154,37289611,71351,354482,25499884,25471859,4637,21572,67886011,66571702,326504,944671,5540720,5510647,9620,19547,11589623,11236354,16400,330931,325
"326","2020-12-12","Canada","458527","373898","13453","2020-12-12","Australia","28030","22484","908","2020-12-12","Germany","1336101","975931","21900","2020-12-12","Finland","30450","20000","453","2020-12-12","Israel","355786","335243","2983",37742154,37283627,71176,360445,25499884,25471854,4638,21576,67886011,66549910,338270,954031,5540720,5510270,9997,19547,11589623,11233837,17560,332260,326
"327","2020-12-13","Canada","464443","378653","13537","2020-12-13","Australia","28037","22485","908","2020-12-13","Germany","1350810","990707","22106","2020-12-13","Finland","30810","20000","453","2020-12-13","Israel","357176","337186","2999",37742154,37277711,72253,365116,25499884,25471847,4644,21577,67886011,66535201,337997,968601,5540720,5509910,10357,19547,11589623,11232447,16991,334187,327
"328","2020-12-14","Canada","472820","385021","13677","2020-12-14","Australia","28048","22498","908","2020-12-14","Germany","1357261","1012077","22634","2020-12-14","Finland","31110","20000","461","2020-12-14","Israel","359506","338418","3004",37742154,37269334,74122,371344,25499884,25471836,4642,21590,67886011,66528750,322550,989443,5540720,5509610,10649,19539,11589623,11230117,18084,335414,328
"329","2020-12-15","Canada","479064","391435","13793","2020-12-15","Australia","28060","22498","908","2020-12-15","Germany","1391086","1031721","23544","2020-12-15","Finland","31459","20000","466","2020-12-15","Israel","360630","338784","3014",37742154,37263090,73836,377642,25499884,25471824,4654,21590,67886011,66494925,335821,1008177,5540720,5509261,10993,19534,11589623,11228993,18832,335770,329
"330","2020-12-16","Canada","485576","397217","13911","2020-12-16","Australia","28072","22504","908","2020-12-16","Germany","1423830","1056477","24273","2020-12-16","Finland","31870","22500","472","2020-12-16","Israel","365042","341217","3034",37742154,37256578,74448,383306,25499884,25471812,4660,21596,67886011,66462181,343080,1032204,5540720,5508850,8898,22028,11589623,11224581,20791,338183,330
"331","2020-12-17","Canada","492582","403667","14067","2020-12-17","Australia","28093","22507","908","2020-12-17","Germany","1454009","1078944","25027","2020-12-17","Finland","32228","22500","484","2020-12-17","Israel","367975","342985","3050",37742154,37249572,74848,389600,25499884,25471791,4678,21599,67886011,66432002,350038,1053917,5540720,5508492,9244,22016,11589623,11221648,21940,339935,331
"332","2020-12-18","Canada","499282","410988","14180","2020-12-18","Australia","28126","22508","908","2020-12-18","Germany","1486839","1095982","25754","2020-12-18","Finland","32582","22500","489","2020-12-18","Israel","370152","344373","3057",37742154,37242872,74114,396808,25499884,25471758,4710,21600,67886011,66399172,365103,1070228,5540720,5508138,9593,22011,11589623,11219471,22722,341316,332
"333","2020-12-19","Canada","505741","416901","14284","2020-12-19","Australia","28168","22512","908","2020-12-19","Germany","1508518","1107115","26171","2020-12-19","Finland","32853","22500","489","2020-12-19","Israel","372886","345590","3074",37742154,37236413,74556,402617,25499884,25471716,4748,21604,67886011,66377493,375232,1080944,5540720,5507867,9864,22011,11589623,11216737,24222,342516,333
"334","2020-12-20","Canada","511748","422175","14374","2020-12-20","Australia","28198","22517","908","2020-12-20","Germany","1514962","1123725","26400","2020-12-20","Finland","33162","22500","489","2020-12-20","Israel","374760","348107","3099",37742154,37230406,75199,407801,25499884,25471686,4773,21609,67886011,66371049,364837,1097325,5540720,5507558,10173,22011,11589623,11214863,23554,345008,334
"335","2020-12-21","Canada","519325","429372","14481","2020-12-21","Australia","28219","22524","908","2020-12-21","Germany","1534218","1147943","27110","2020-12-21","Finland","33414","22500","506","2020-12-21","Israel","378259","348874","3111",37742154,37222829,75472,414891,25499884,25471665,4787,21616,67886011,66351793,359165,1120833,5540720,5507306,10408,21994,11589623,11211364,26274,345763,335
"336","2020-12-22","Canada","525585","437458","14607","2020-12-22","Australia","28237","22526","908","2020-12-22","Germany","1570371","1171444","28096","2020-12-22","Finland","33717","22500","511","2020-12-22","Israel","382487","351187","3136",37742154,37216569,73520,422851,25499884,25471647,4803,21618,67886011,66315640,370831,1143348,5540720,5507003,10706,21989,11589623,11207136,28164,348051,336
"337","2020-12-23","Canada","532506","444166","14752","2020-12-23","Australia","28262","22530","908","2020-12-23","Germany","1604129","1197472","28909","2020-12-23","Finland","34084","26000","524","2020-12-23","Israel","385022","351876","3150",37742154,37209648,73588,429414,25499884,25471622,4824,21622,67886011,66281882,377748,1168563,5540720,5506636,7560,25476,11589623,11204601,29996,348726,337
"338","2020-12-24","Canada","539190","448119","14902","2020-12-24","Australia","28274","22532","908","2020-12-24","Germany","1630596","1220277","29330","2020-12-24","Finland","34447","26000","524","2020-12-24","Israel","389678","354674","3171",37742154,37202964,76169,433217,25499884,25471610,4834,21624,67886011,66255415,380989,1190947,5540720,5506273,7923,25476,11589623,11199945,31833,351503,338
"339","2020-12-25","Canada","540939","448829","14966","2020-12-25","Australia","28297","22535","908","2020-12-25","Germany","1632736","1235968","29580","2020-12-25","Finland","34648","26000","524","2020-12-25","Israel","394391","357868","3186",37742154,37201215,77144,433863,25499884,25471587,4854,21627,67886011,66253275,367188,1206388,5540720,5506072,8124,25476,11589623,11195232,33337,354682,339
"340","2020-12-26","Canada","544053","450669","15051","2020-12-26","Australia","28308","22536","908","2020-12-26","Germany","1646240","1253285","29946","2020-12-26","Finland","34821","26000","524","2020-12-26","Israel","398664","359984","3210",37742154,37198101,78333,435618,25499884,25471576,4864,21628,67886011,66239771,363009,1223339,5540720,5505899,8297,25476,11589623,11190959,35470,356774,340
"341","2020-12-27","Canada","554153","461134","15171","2020-12-27","Australia","28337","22539","909","2020-12-27","Germany","1658639","1272032","30297","2020-12-27","Finland","34977","26000","524","2020-12-27","Israel","401470","364013","3226",37742154,37188001,77848,445963,25499884,25471547,4889,21630,67886011,66227372,356310,1241735,5540720,5505743,8453,25476,11589623,11188153,34231,360787,341
"342","2020-12-28","Canada","560618","473200","15328","2020-12-28","Australia","28349","22554","909","2020-12-28","Germany","1672643","1294932","31145","2020-12-28","Finland","35137","26000","546","2020-12-28","Israel","407285","366520","3256",37742154,37181536,72090,457872,25499884,25471535,4886,21645,67886011,66213368,346566,1263787,5540720,5505583,8591,25454,11589623,11182338,37509,363264,342
"343","2020-12-29","Canada","568807","482944","15528","2020-12-29","Australia","28381","22558","909","2020-12-29","Germany","1692109","1319757","32267","2020-12-29","Finland","35420","26000","550","2020-12-29","Israel","412398","369118","3292",37742154,37173347,70335,467416,25499884,25471503,4914,21649,67886011,66193902,340085,1287490,5540720,5505300,8870,25450,11589623,11177225,39988,365826,343
"344","2020-12-30","Canada","577266","490229","15650","2020-12-30","Australia","28405","22564","909","2020-12-30","Germany","1741153","1345952","33230","2020-12-30","Finland","35858","29000","556","2020-12-30","Israel","416584","372285","3307",37742154,37164888,71387,474579,25499884,25471479,4932,21655,67886011,66144858,361971,1312722,5540720,5504862,6302,28444,11589623,11173039,40992,368978,344
"345","2020-12-31","Canada","584409","493638","15762","2020-12-31","Australia","28425","22565","909","2020-12-31","Germany","1760520","1350708","33791","2020-12-31","Finland","36107","29000","561","2020-12-31","Israel","423262","376322","3325",37742154,37157745,75009,477876,25499884,25471459,4951,21656,67886011,66125491,376021,1316917,5540720,5504613,6546,28439,11589623,11166361,43615,372997,345
"346","2021-01-01","Canada","585400","494437","15806","2021-01-01","Australia","28460","22573","909","2021-01-01","Germany","1762637","1388744","34145","2021-01-01","Finland","36403","29000","561","2021-01-01","Israel","428510","379910","3356",37742154,37156754,75157,478631,25499884,25471424,4978,21664,67886011,66123374,339748,1354599,5540720,5504317,6842,28439,11589623,11161113,45244,376554,346
"347","2021-01-02","Canada","589935","497492","15914","2021-01-02","Australia","28484","22581","909","2021-01-02","Germany","1773540","1400810","34480","2021-01-02","Finland","36604","29000","561","2021-01-02","Israel","434799","381902","3392",37742154,37152219,76529,481578,25499884,25471400,4994,21672,67886011,66112471,338250,1366330,5540720,5504116,7043,28439,11589623,11154824,49505,378510,347
"348","2021-01-03","Canada","606076","510595","16006","2021-01-03","Australia","28504","22581","909","2021-01-03","Germany","1783896","1422151","34791","2021-01-03","Finland","36772","29000","561","2021-01-03","Israel","441542","388484","3416",37742154,37136078,79475,494589,25499884,25471380,5014,21672,67886011,66102115,326954,1387360,5540720,5503948,7211,28439,11589623,11148081,49642,385068,348
"349","2021-01-04","Canada","616134","523448","16247","2021-01-04","Australia","28517","22588","909","2021-01-04","Germany","1796216","1445442","35748","2021-01-04","Finland","36919","29000","565","2021-01-04","Israel","448173","390817","3445",37742154,37126020,76439,507201,25499884,25471367,5020,21679,67886011,66089795,315026,1409694,5540720,5503801,7354,28435,11589623,11141450,53911,387372,349
"350","2021-01-05","Canada","623384","529580","16389","2021-01-05","Australia","28536","22592","909","2021-01-05","Germany","1814565","1472311","36757","2021-01-05","Finland","37218","31000","576","2021-01-05","Israel","456139","393712","3496",37742154,37118770,77415,513191,25499884,25471348,5035,21683,67886011,66071446,305497,1435554,5540720,5503502,5642,30424,11589623,11133484,58931,390216,350
"351","2021-01-06","Canada","631466","537024","16539","2021-01-06","Australia","28546","22600","909","2021-01-06","Germany","1841228","1496182","37835","2021-01-06","Finland","37549","31000","576","2021-01-06","Israel","463448","398368","3529",37742154,37110688,77903,520485,25499884,25471338,5037,21691,67886011,66044783,307211,1458347,5540720,5503171,5973,30424,11589623,11126175,61551,394839,351
"352","2021-01-07","Canada","639693","544047","16704","2021-01-07","Australia","28571","22606","909","2021-01-07","Germany","1886561","1517019","38987","2021-01-07","Finland","37772","31000","584","2021-01-07","Israel","471048","402913","3552",37742154,37102461,78942,527343,25499884,25471313,5056,21697,67886011,65999450,330555,1478032,5540720,5502948,6188,30416,11589623,11118575,64583,399361,352
"353","2021-01-08","Canada","648930","551983","16846","2021-01-08","Australia","28582","22606","909","2021-01-08","Germany","1905638","1533143","40022","2021-01-08","Finland","38068","31000","586","2021-01-08","Israel","477357","408753","3596",37742154,37093224,80101,535137,25499884,25471302,5067,21697,67886011,65980373,332473,1493121,5540720,5502652,6482,30414,11589623,11112266,65008,405157,353
"354","2021-01-09","Canada","657323","558594","16984","2021-01-09","Australia","28595","22612","909","2021-01-09","Germany","1928462","1546206","40597","2021-01-09","Finland","38392","31000","586","2021-01-09","Israel","485434","412296","3645",37742154,37084831,81745,541610,25499884,25471289,5074,21703,67886011,65957549,341659,1505609,5540720,5502328,6806,30414,11589623,11104189,69493,408651,354
"355","2021-01-10","Canada","664606","565049","17074","2021-01-10","Australia","28614","22621","909","2021-01-10","Germany","1929410","1566907","40936","2021-01-10","Finland","38590","31000","586","2021-01-10","Israel","491319","419907","3671",37742154,37077548,82483,547975,25499884,25471270,5084,21712,67886011,65956601,321567,1525971,5540720,5502130,7004,30414,11589623,11098304,67741,416236,355
"356","2021-01-11","Canada","672931","575152","17199","2021-01-11","Australia","28634","22627","909","2021-01-11","Germany","1941116","1590171","41799","2021-01-11","Finland","38790","31000","597","2021-01-11","Israel","501073","425004","3704",37742154,37069223,80580,557953,25499884,25471250,5098,21718,67886011,65944895,309146,1548372,5540720,5501930,7193,30403,11589623,11088550,72365,421300,356
"357","2021-01-12","Canada","679072","582822","17359","2021-01-12","Australia","28650","22643","909","2021-01-12","Germany","1968326","1616761","42889","2021-01-12","Finland","39011","31000","602","2021-01-12","Israel","510063","429929","3771",37742154,37063082,78891,565463,25499884,25471234,5098,21734,67886011,65917685,308676,1573872,5540720,5501709,7409,30398,11589623,11079560,76363,426158,357
"358","2021-01-13","Canada","686211","591131","17539","2021-01-13","Australia","28660","22650","909","2021-01-13","Germany","1993892","1640682","44096","2021-01-13","Finland","39335","31000","602","2021-01-13","Israel","520060","437790","3817",37742154,37055943,77541,573592,25499884,25471224,5101,21741,67886011,65892119,309114,1596586,5540720,5501385,7733,30398,11589623,11069563,78453,433973,358
"359","2021-01-14","Canada","693658","599753","17686","2021-01-14","Australia","28669","22657","909","2021-01-14","Germany","2015235","1661394","45207","2021-01-14","Finland","39593","31000","616","2021-01-14","Israel","529814","447076","3870",37742154,37048496,76219,582067,25499884,25471215,5103,21748,67886011,65870776,308634,1616187,5540720,5501127,7977,30384,11589623,11059809,78868,443206,359
"360","2021-01-15","Canada","700538","608322","17856","2021-01-15","Australia","28689","22668","909","2021-01-15","Germany","2023828","1664176","45705","2021-01-15","Finland","39911","31000","618","2021-01-15","Israel","535049","453127","3910",37742154,37041616,74360,590466,25499884,25471195,5112,21759,67886011,65862183,313947,1618471,5540720,5500809,8293,30382,11589623,11054574,78012,449217,360
"361","2021-01-16","Canada","706897","614692","17978","2021-01-16","Australia","28708","22684","909","2021-01-16","Germany","2038645","1680479","46464","2021-01-16","Finland","40101","31000","618","2021-01-16","Israel","543499","455698","3959",37742154,37035257,74227,596714,25499884,25471176,5115,21775,67886011,65847366,311702,1634015,5540720,5500619,8483,30382,11589623,11046124,83842,451739,361
"362","2021-01-17","Canada","713181","621857","18106","2021-01-17","Australia","28721","22692","909","2021-01-17","Germany","2050129","1709540","46901","2021-01-17","Finland","40337","31000","618","2021-01-17","Israel","551689","467017","4005",37742154,37028973,73218,603751,25499884,25471163,5120,21783,67886011,65835882,293688,1662639,5540720,5500383,8719,30382,11589623,11037934,80667,463012,362
"363","2021-01-18","Canada","719601","629547","18231","2021-01-18","Australia","28731","22698","909","2021-01-18","Germany","2059382","1713196","47263","2021-01-18","Finland","40505","31000","618","2021-01-18","Israel","558249","473310","4044",37742154,37022553,71823,611316,25499884,25471153,5124,21789,67886011,65826629,298923,1665933,5540720,5500215,8887,30382,11589623,11031374,80895,469266,363
"364","2021-01-19","Canada","724629","637132","18382","2021-01-19","Australia","28740","22709","909","2021-01-19","Germany","2071615","1757713","48997","2021-01-19","Finland","40722","31000","621","2021-01-19","Israel","565629","478665","4080",37742154,37017525,69115,618750,25499884,25471144,5122,21800,67886011,65814396,264905,1708716,5540720,5499998,9101,30379,11589623,11023994,82884,474585,364
"365","2021-01-20","Canada","730330","644967","18567","2021-01-20","Australia","28749","22716","909","2021-01-20","Germany","2100618","1778319","50010","2021-01-20","Finland","41166","31000","632","2021-01-20","Israel","575842","488158","4181",37742154,37011824,66796,626400,25499884,25471135,5124,21807,67886011,65785393,272289,1728309,5540720,5499554,9534,30368,11589623,11013781,83503,483977,365
"366","2021-01-21","Canada","736441","652246","18706","2021-01-21","Australia","28755","22725","909","2021-01-21","Germany","2108895","1797648","50876","2021-01-21","Finland","41565","31000","632","2021-01-21","Israel","582869","497347","4245",37742154,37005713,65489,633540,25499884,25471129,5121,21816,67886011,65777116,260371,1746772,5540720,5499155,9933,30368,11589623,11006754,81277,493102,366
"367","2021-01-22","Canada","742268","659185","18887","2021-01-22","Australia","28760","22735","909","2021-01-22","Germany","2125261","1813894","51713","2021-01-22","Finland","41915","31000","644","2021-01-22","Israel","589028","504590","4266",37742154,36999886,64196,640298,25499884,25471124,5116,21826,67886011,65760750,259654,1762181,5540720,5498805,10271,30356,11589623,11000595,80172,500324,367
"368","2021-01-23","Canada","747362","663552","18992","2021-01-23","Australia","28766","22748","909","2021-01-23","Germany","2137691","1826161","51873","2021-01-23","Finland","42334","31000","644","2021-01-23","Israel","593961","512702","4341",37742154,36994792,64818,644560,25499884,25471118,5109,21839,67886011,65748320,259657,1774288,5540720,5498386,10690,30356,11589623,10995662,76918,508361,368
"369","2021-01-24","Canada","752041","670938","19119","2021-01-24","Australia","28777","22759","909","2021-01-24","Germany","2147769","1840970","52296","2021-01-24","Finland","42580","31000","644","2021-01-24","Israel","597403","524817","4419",37742154,36990113,61984,651819,25499884,25471107,5109,21850,67886011,65738242,254503,1788674,5540720,5498140,10936,30356,11589623,10992220,68167,520398,369
"370","2021-01-25","Canada","757658","677636","19245","2021-01-25","Australia","28780","22761","909","2021-01-25","Germany","2154656","1859936","53127","2021-01-25","Finland","42772","31000","655","2021-01-25","Israel","601069","534485","4498",37742154,36984496,60777,658391,25499884,25471104,5110,21852,67886011,65731355,241593,1806809,5540720,5497948,11117,30345,11589623,10988554,62086,529987,370
"371","2021-01-26","Canada","761699","684817","19392","2021-01-26","Australia","28786","22766","909","2021-01-26","Germany","2164043","1881933","53619","2021-01-26","Finland","43120","31000","655","2021-01-26","Israel","609656","535717","4513",37742154,36980455,57490,665425,25499884,25471098,5111,21857,67886011,65721968,228491,1828314,5540720,5497600,11465,30345,11589623,10979967,69426,531204,371
"372","2021-01-27","Canada","766019","690369","19485","2021-01-27","Australia","28794","22779","909","2021-01-27","Germany","2179679","1881933","54498","2021-01-27","Finland","43616","31000","660","2021-01-27","Israel","621590","542115","4605",37742154,36976135,56165,670884,25499884,25471090,5106,21870,67886011,65706332,243248,1827435,5540720,5497104,11956,30340,11589623,10968033,74870,537510,372
"373","2021-01-28","Canada","770825","695578","19676","2021-01-28","Australia","28799","22781","909","2021-01-28","Germany","2194562","1915501","55883","2021-01-28","Finland","44039","31000","664","2021-01-28","Israel","628895","551489","4669",37742154,36971329,55571,675902,25499884,25471085,5109,21872,67886011,65691449,223178,1859618,5540720,5496681,12375,30336,11589623,10960728,72737,546820,373
"374","2021-01-29","Canada","775652","701306","19825","2021-01-29","Australia","28806","22791","909","2021-01-29","Germany","2207393","1917964","56286","2021-01-29","Finland","44402","31000","671","2021-01-29","Israel","633991","558019","4700",37742154,36966502,54521,681481,25499884,25471078,5106,21882,67886011,65678618,233143,1861678,5540720,5496318,12731,30329,11589623,10955632,71272,553319,374
"375","2021-01-30","Canada","779762","706285","19958","2021-01-30","Australia","28811","22802","909","2021-01-30","Germany","2224911","1938929","57105","2021-01-30","Finland","44871","31000","671","2021-01-30","Israel","638789","561655","4738",37742154,36962392,53519,686327,25499884,25471073,5100,21893,67886011,65661100,228877,1881824,5540720,5495849,13200,30329,11589623,10950834,72396,556917,375
"376","2021-01-31","Canada","783695","710699","20041","2021-01-31","Australia","28818","22805","909","2021-01-31","Germany","2225659","1940046","57163","2021-01-31","Finland","45238","31000","671","2021-01-31","Israel","643435","572511","4796",37742154,36958459,52955,690658,25499884,25471066,5104,21896,67886011,65660352,228450,1882883,5540720,5495482,13567,30329,11589623,10946188,66128,567715,376
"377","2021-02-01","Canada","788197","718049","20145","2021-02-01","Australia","28823","22808","909","2021-02-01","Germany","2232327","1967132","58059","2021-02-01","Finland","45482","31000","677","2021-02-01","Israel","652246","572978","4816",37742154,36953957,50003,697904,25499884,25471061,5106,21899,67886011,65653684,207136,1909073,5540720,5495238,13805,30323,11589623,10937377,74452,568162,377
"378","2021-02-02","Canada","791145","722002","20242","2021-02-02","Australia","28829","22814","909","2021-02-02","Germany","2240017","1986214","58992","2021-02-02","Finland","45784","31000","684","2021-02-02","Israel","659978","582199","4887",37742154,36951009,48901,701760,25499884,25471055,5106,21905,67886011,65645994,194811,1927222,5540720,5494936,14100,30316,11589623,10929645,72892,577312,378
"379","2021-02-03","Canada","794412","726258","20361","2021-02-03","Australia","28838","22822","909","2021-02-03","Germany","2252504","2003831","59776","2021-02-03","Finland","46049","31000","685","2021-02-03","Israel","668874","589081","4948",37742154,36947742,47793,705897,25499884,25471046,5107,21913,67886011,65633507,188897,1944055,5540720,5494671,14364,30315,11589623,10920749,74845,584133,379
"380","2021-02-04","Canada","798394","729768","20486","2021-02-04","Australia","28842","22822","909","2021-02-04","Germany","2265536","2020303","60634","2021-02-04","Finland","46493","31000","688","2021-02-04","Israel","675618","589488","5001",37742154,36943760,48140,709282,25499884,25471042,5111,21913,67886011,65620475,184599,1959669,5540720,5494227,14805,30312,11589623,10914005,81129,584487,380
"381","2021-02-05","Canada","802530","726095","20607","2021-02-05","Australia","28848","22825","909","2021-02-05","Germany","2276371","2033168","61324","2021-02-05","Finland","46894","31000","688","2021-02-05","Israel","680856","590822","5020",37742154,36939624,55828,705488,25499884,25471036,5114,21916,67886011,65609640,181879,1971844,5540720,5493826,15206,30312,11589623,10908767,85014,585802,381
"382","2021-02-06","Canada","805794","729371","20700","2021-02-06","Australia","28851","22827","909","2021-02-06","Germany","2285003","2041988","61551","2021-02-06","Finland","47262","31000","688","2021-02-06","Israel","685583","609144","5071",37742154,36936360,55723,708671,25499884,25471033,5115,21918,67886011,65601008,181464,1980437,5540720,5493458,15574,30312,11589623,10904040,71368,604073,382
"383","2021-02-07","Canada","809001","732688","20760","2021-02-07","Australia","28857","22830","909","2021-02-07","Germany","2291673","2052656","61708","2021-02-07","Finland","47616","31000","688","2021-02-07","Israel","692101","619100","5121",37742154,36933153,55553,711928,25499884,25471027,5118,21921,67886011,65594338,177309,1990948,5540720,5493104,15928,30312,11589623,10897522,67880,613979,383
"384","2021-02-08","Canada","812804","752390","20830","2021-02-08","Australia","28860","22837","909","2021-02-08","Germany","2296323","2054340","62191","2021-02-08","Finland","47969","31000","688","2021-02-08","Israel","696528","623084","5171",37742154,36929350,39584,731560,25499884,25471024,5114,21928,67886011,65589688,179792,1992149,5540720,5492751,16281,30312,11589623,10893095,68273,617913,384
"385","2021-02-09","Canada","815487","756588","20914","2021-02-09","Australia","28871","22844","909","2021-02-09","Germany","2302051","2081966","63006","2021-02-09","Finland","48407","31000","703","2021-02-09","Israel","703719","628004","5216",37742154,36926667,37985,735674,25499884,25471013,5118,21935,67886011,65583960,157079,2018960,5540720,5492313,16704,30297,11589623,10885904,70499,622788,385
"386","2021-02-10","Canada","818755","760476","21007","2021-02-10","Australia","28879","22846","909","2021-02-10","Germany","2311297","2096775","63672","2021-02-10","Finland","48807","31000","703","2021-02-10","Israel","709729","635960","5257",37742154,36923399,37272,739469,25499884,25471005,5124,21937,67886011,65574714,150850,2033103,5540720,5491913,17104,30297,11589623,10879894,68512,630703,386
"387","2021-02-11","Canada","821932","763979","21089","2021-02-11","Australia","28887","22850","909","2021-02-11","Germany","2321225","2109508","64224","2021-02-11","Finland","49165","40000","708","2021-02-11","Israel","714812","644703","5283",37742154,36920222,36864,742890,25499884,25470997,5128,21941,67886011,65564786,147493,2045284,5540720,5491555,8457,39292,11589623,10874811,64826,639420,387
"388","2021-02-12","Canada","824611","767170","21168","2021-02-12","Australia","28892","22854","909","2021-02-12","Germany","2330422","2120342","64771","2021-02-12","Finland","49572","40000","710","2021-02-12","Israel","718746","651293","5304",37742154,36917543,36273,746002,25499884,25470992,5129,21945,67886011,65555589,145309,2055571,5540720,5491148,8862,39290,11589623,10870877,62149,645989,388
"389","2021-02-13","Canada","828408","769007","21238","2021-02-13","Australia","28898","22858","909","2021-02-13","Germany","2336906","2128002","64990","2021-02-13","Finland","50007","40000","710","2021-02-13","Israel","721846","655292","5351",37742154,36913746,38163,747769,25499884,25470986,5131,21949,67886011,65549105,143914,2063012,5540720,5490713,9297,39290,11589623,10867777,61203,649941,389
"390","2021-02-14","Canada","830612","771956","21261","2021-02-14","Australia","28900","22864","909","2021-02-14","Germany","2341744","2136933","65107","2021-02-14","Finland","50319","40000","710","2021-02-14","Israel","724380","663732","5388",37742154,36911542,37395,750695,25499884,25470984,5127,21955,67886011,65544267,139704,2071826,5540720,5490401,9609,39290,11589623,10865243,55260,658344,390
"391","2021-02-15","Canada","832375","774703","21298","2021-02-15","Australia","28905","22866","909","2021-02-15","Germany","2346876","2148269","65288","2021-02-15","Finland","50662","40000","716","2021-02-15","Israel","730293","670251","5414",37742154,36909779,36374,753405,25499884,25470979,5130,21957,67886011,65539135,133319,2082981,5540720,5490058,9946,39284,11589623,10859330,54628,664837,391
"392","2021-02-16","Canada","836594","782150","21395","2021-02-16","Australia","28911","22870","909","2021-02-16","Germany","2352766","2161100","65829","2021-02-16","Finland","51047","40000","720","2021-02-16","Israel","734575","673681","5441",37742154,36905560,33049,760755,25499884,25470973,5132,21961,67886011,65533245,125837,2095271,5540720,5489673,10327,39280,11589623,10855048,55453,668240,392
"393","2021-02-17","Canada","839155","785508","21439","2021-02-17","Australia","28912","22871","909","2021-02-17","Germany","2362364","2172312","66732","2021-02-17","Finland","51595","40000","723","2021-02-17","Israel","738629","681022","5473",37742154,36902999,32208,764069,25499884,25470972,5132,21962,67886011,65523647,123320,2105580,5540720,5489125,10872,39277,11589623,10850994,52134,675549,393
"394","2021-02-18","Canada","842590","789108","21509","2021-02-18","Australia","28918","22874","909","2021-02-18","Germany","2372209","2182370","67245","2021-02-18","Finland","52209","40000","725","2021-02-18","Israel","741934","688184","5509",37742154,36899564,31973,767599,25499884,25470966,5135,21965,67886011,65513802,122594,2115125,5540720,5488511,11484,39275,11589623,10847689,48241,682675,394
"395","2021-02-19","Canada","845673","792455","21581","2021-02-19","Australia","28920","22879","909","2021-02-19","Germany","2381259","2191208","67741","2021-02-19","Finland","52653","40000","725","2021-02-19","Israel","744513","693503","5526",37742154,36896481,31637,770874,25499884,25470964,5132,21970,67886011,65504752,122310,2123467,5540720,5488067,11928,39275,11589623,10845110,45484,687977,395
"396","2021-02-20","Canada","848330","795451","21631","2021-02-20","Australia","28926","22881","909","2021-02-20","Germany","2388421","2197065","67883","2021-02-20","Finland","53285","40000","726","2021-02-20","Israel","744513","693503","5526",37742154,36893824,31248,773820,25499884,25470958,5136,21972,67886011,65497590,123473,2129182,5540720,5487435,12559,39274,11589623,10845110,45484,687977,396
"397","2021-02-21","Canada","850737","798129","21675","2021-02-21","Australia","28930","22882","909","2021-02-21","Germany","2394515","2204110","67946","2021-02-21","Finland","53742","40000","726","2021-02-21","Israel","750043","703791","5577",37742154,36891417,30933,776454,25499884,25470954,5139,21973,67886011,65491496,122459,2136164,5540720,5486978,13016,39274,11589623,10839580,40675,698214,397
"398","2021-02-22","Canada","854190","801678","21720","2021-02-22","Australia","28937","22885","909","2021-02-22","Germany","2399499","2212439","68363","2021-02-22","Finland","54132","40000","733","2021-02-22","Israel","754998","709394","5596",37742154,36887964,30792,779958,25499884,25470947,5143,21976,67886011,65486512,118697,2144076,5540720,5486588,13399,39267,11589623,10834625,40008,703798,398
"399","2021-02-23","Canada","857403","805428","21761","2021-02-23","Australia","28939","22892","909","2021-02-23","Germany","2405263","2221972","68785","2021-02-23","Finland","54532","40000","734","2021-02-23","Israel","759572","712328","5634",37742154,36884751,30214,783667,25499884,25470945,5138,21983,67886011,65480748,114506,2153187,5540720,5486188,13798,39266,11589623,10830051,41610,706694,399
"400","2021-02-24","Canada","860348","808449","21810","2021-02-24","Australia","28947","22897","909","2021-02-24","Germany","2416037","2231073","69170","2021-02-24","Finland","55122","40000","737","2021-02-24","Israel","763756","717695","5660",37742154,36881806,30089,786639,25499884,25470937,5141,21988,67886011,65469974,115794,2161903,5540720,5485598,14385,39263,11589623,10825867,40401,712035,400
"401","2021-02-25","Canada","863495","811551","21868","2021-02-25","Australia","28957","22900","909","2021-02-25","Germany","2427069","2232050","69343","2021-02-25","Finland","55687","40000","740","2021-02-25","Israel","767726","722308","5687",37742154,36878659,30076,789683,25499884,25470927,5148,21991,67886011,65458942,125676,2162707,5540720,5485033,14947,39260,11589623,10821897,39731,716621,401
